Date,Price,Open,High,Low,Change
13/08/2001,"6,429.10","6,429.10","6,429.10","6,429.10",-0.05%
10/08/2001,"6,432.40","6,432.40","6,432.40","6,432.40",0.67%
09/08/2001,"6,389.30","6,389.30","6,389.30","6,389.30",-0.03%
08/08/2001,"6,391.00","6,391.00","6,391.00","6,391.00",-1.32%
07/08/2001,"6,476.40","6,476.40","6,476.40","6,476.40",0.39%
06/08/2001,"6,451.40","6,451.40","6,451.40","6,451.40",-1.00%
03/08/2001,"6,516.70","6,516.70","6,516.70","6,516.70",-0.34%
02/08/2001,"6,538.80","6,538.80","6,538.80","6,538.80",0.20%
01/08/2001,"6,525.60","6,525.60","6,525.60","6,525.60",0.03%
31/07/2001,"6,523.40","6,523.40","6,523.40","6,523.40",0.50%
30/07/2001,"6,490.70","6,490.70","6,490.70","6,490.70",0.05%
27/07/2001,"6,487.60","6,487.60","6,487.60","6,487.60",0.26%
26/07/2001,"6,470.90","6,470.90","6,470.90","6,470.90",0.93%
25/07/2001,"6,411.10","6,411.10","6,411.10","6,411.10",1.37%
24/07/2001,"6,324.40","6,324.40","6,324.40","6,324.40",-1.70%
23/07/2001,"6,433.90","6,433.90","6,433.90","6,433.90",-1.33%
20/07/2001,"6,520.70","6,520.70","6,520.70","6,520.70",-0.12%
19/07/2001,"6,528.60","6,528.60","6,528.60","6,528.60",0.31%
18/07/2001,"6,508.40","6,508.40","6,508.40","6,508.40",-0.18%
17/07/2001,"6,520.30","6,520.30","6,520.30","6,520.30",0.83%
16/07/2001,"6,466.70","6,466.70","6,466.70","6,466.70",-0.74%
13/07/2001,"6,515.10","6,515.10","6,515.10","6,515.10",0.55%
12/07/2001,"6,479.20","6,479.20","6,479.20","6,479.20",1.58%
11/07/2001,"6,378.30","6,378.30","6,378.30","6,378.30",-0.45%
10/07/2001,"6,406.90","6,406.90","6,406.90","6,406.90",-0.98%
09/07/2001,"6,470.00","6,470.00","6,470.00","6,470.00",0.42%
06/07/2001,"6,443.00","6,443.00","6,443.00","6,443.00",-1.86%
05/07/2001,"6,565.20","6,565.20","6,565.20","6,565.20",-0.82%
03/07/2001,"6,619.30","6,619.30","6,619.30","6,619.30",-0.20%
02/07/2001,"6,632.60","6,632.60","6,632.60","6,632.60",0.89%
29/06/2001,"6,574.30","6,574.30","6,574.30","6,574.30",0.01%
28/06/2001,"6,573.70","6,573.70","6,573.70","6,573.70",0.93%
27/06/2001,"6,513.40","6,513.40","6,513.40","6,513.40",-0.46%
26/06/2001,"6,543.20","6,543.20","6,543.20","6,543.20",-0.21%
25/06/2001,"6,557.10","6,557.10","6,557.10","6,557.10",-0.84%
22/06/2001,"6,612.50","6,612.50","6,612.50","6,612.50",-0.91%
21/06/2001,"6,672.90","6,672.90","6,672.90","6,672.90",0.89%
20/06/2001,"6,614.10","6,614.10","6,614.10","6,614.10",0.76%
19/06/2001,"6,564.10","6,564.10","6,564.10","6,564.10",0.15%
18/06/2001,"6,554.10","6,554.10","6,554.10","6,554.10",-0.34%
15/06/2001,"6,576.20","6,576.20","6,576.20","6,576.20",-0.32%
14/06/2001,"6,597.60","6,597.60","6,597.60","6,597.60",-1.38%
13/06/2001,"6,690.20","6,690.20","6,690.20","6,690.20",-0.68%
12/06/2001,"6,736.30","6,736.30","6,736.30","6,736.30",-0.05%
11/06/2001,"6,739.40","6,739.40","6,739.40","6,739.40",-0.69%
08/06/2001,"6,786.20","6,786.20","6,786.20","6,786.20",-0.62%
07/06/2001,"6,828.60","6,828.60","6,828.60","6,828.60",0.12%
06/06/2001,"6,820.60","6,820.60","6,820.60","6,820.60",-1.07%
05/06/2001,"6,894.40","6,894.40","6,894.40","6,894.40",0.85%
04/06/2001,"6,836.00","6,836.00","6,836.00","6,836.00",0.58%
01/06/2001,"6,796.90","6,796.90","6,796.90","6,796.90",0.18%
31/05/2001,"6,784.90","6,784.90","6,784.90","6,784.90",0.56%
30/05/2001,"6,747.20","6,747.20","6,747.20","6,747.20",-1.09%
29/05/2001,"6,821.30","6,821.30","6,821.30","6,821.30",-0.31%
25/05/2001,"6,842.60","6,842.60","6,842.60","6,842.60",-0.90%
24/05/2001,"6,904.40","6,904.40","6,904.40","6,904.40",0.01%
23/05/2001,"6,903.60","6,903.60","6,903.60","6,903.60",-1.28%
22/05/2001,"6,993.40","6,993.40","6,993.40","6,993.40",-0.33%
21/05/2001,"7,016.30","7,016.30","7,016.30","7,016.30",0.98%
18/05/2001,"6,948.50","6,948.50","6,948.50","6,948.50",0.29%
17/05/2001,"6,928.40","6,928.40","6,928.40","6,928.40",0.39%
16/05/2001,"6,901.80","6,901.80","6,901.80","6,901.80",2.40%
15/05/2001,"6,740.00","6,740.00","6,740.00","6,740.00",0.14%
14/05/2001,"6,730.50","6,730.50","6,730.50","6,730.50",0.46%
11/05/2001,"6,699.90","6,699.90","6,699.90","6,699.90",-0.68%
10/05/2001,"6,745.90","6,745.90","6,745.90","6,745.90",0.27%
09/05/2001,"6,728.00","6,728.00","6,728.00","6,728.00",-0.03%
08/05/2001,"6,730.30","6,730.30","6,730.30","6,730.30",-0.39%
07/05/2001,"6,756.80","6,756.80","6,756.80","6,756.80",-0.16%
04/05/2001,"6,767.70","6,767.70","6,767.70","6,767.70",1.21%
03/05/2001,"6,687.00","6,687.00","6,687.00","6,687.00",-1.00%
02/05/2001,"6,754.80","6,754.80","6,754.80","6,754.80",-0.35%
01/05/2001,"6,778.20","6,778.20","6,778.20","6,778.20",0.98%
30/04/2001,"6,712.50","6,712.50","6,712.50","6,712.50",-0.44%
27/04/2001,"6,742.20","6,742.20","6,742.20","6,742.20",1.31%
26/04/2001,"6,654.70","6,654.70","6,654.70","6,654.70",0.94%
25/04/2001,"6,592.70","6,592.70","6,592.70","6,592.70",1.55%
24/04/2001,"6,491.90","6,491.90","6,491.90","6,491.90",-0.78%
23/04/2001,"6,542.70","6,542.70","6,542.70","6,542.70",-0.73%
20/04/2001,"6,591.10","6,591.10","6,591.10","6,591.10",-0.87%
19/04/2001,"6,649.10","6,649.10","6,649.10","6,649.10",0.45%
18/04/2001,"6,619.40","6,619.40","6,619.40","6,619.40",2.83%
17/04/2001,"6,437.10","6,437.10","6,437.10","6,437.10",1.07%
16/04/2001,"6,368.80","6,368.80","6,368.80","6,368.80",0.10%
12/04/2001,"6,362.60","6,362.60","6,362.60","6,362.60",1.13%
11/04/2001,"6,291.40","6,291.40","6,291.40","6,291.40",-0.80%
10/04/2001,"6,342.40","6,342.40","6,342.40","6,342.40",2.06%
09/04/2001,"6,214.10","6,214.10","6,214.10","6,214.10",0.80%
06/04/2001,"6,164.80","6,164.80","6,164.80","6,164.80",-1.61%
05/04/2001,"6,265.50","6,265.50","6,265.50","6,265.50",3.46%
04/04/2001,"6,055.70","6,055.70","6,055.70","6,055.70",0.11%
03/04/2001,"6,049.00","6,049.00","6,049.00","6,049.00",-2.92%
02/04/2001,"6,231.00","6,231.00","6,231.00","6,231.00",-1.07%
30/03/2001,"6,298.40","6,298.40","6,298.40","6,298.40",1.19%
29/03/2001,"6,224.50","6,224.50","6,224.50","6,224.50",-0.23%
28/03/2001,"6,239.10","6,239.10","6,239.10","6,239.10",-1.61%
27/03/2001,"6,341.00","6,341.00","6,341.00","6,341.00",2.16%
26/03/2001,"6,206.90","6,206.90","6,206.90","6,206.90",1.58%
23/03/2001,"6,110.20","6,110.20","6,110.20","6,110.20",2.03%
22/03/2001,"5,988.40","5,988.40","5,988.40","5,988.40",-1.53%
21/03/2001,"6,081.40","6,081.40","6,081.40","6,081.40",-1.94%
20/03/2001,"6,201.90","6,201.90","6,201.90","6,201.90",-1.61%
19/03/2001,"6,303.70","6,303.70","6,303.70","6,303.70",1.45%
16/03/2001,"6,213.80","6,213.80","6,213.80","6,213.80",-1.87%
15/03/2001,"6,332.10","6,332.10","6,332.10","6,332.10",0.86%
14/03/2001,"6,278.30","6,278.30","6,278.30","6,278.30",-2.56%
13/03/2001,"6,443.00","6,443.00","6,443.00","6,443.00",0.56%
12/03/2001,"6,407.40","6,407.40","6,407.40","6,407.40",-3.66%
09/03/2001,"6,650.80","6,650.80","6,650.80","6,650.80",-1.61%
08/03/2001,"6,759.30","6,759.30","6,759.30","6,759.30",0.56%
07/03/2001,"6,721.80","6,721.80","6,721.80","6,721.80",0.56%
06/03/2001,"6,684.50","6,684.50","6,684.50","6,684.50",0.53%
05/03/2001,"6,649.30","6,649.30","6,649.30","6,649.30",0.32%
02/03/2001,"6,628.40","6,628.40","6,628.40","6,628.40",0.28%
01/03/2001,"6,610.20","6,610.20","6,610.20","6,610.20",-0.29%
28/02/2001,"6,629.10","6,629.10","6,629.10","6,629.10",-1.03%
27/02/2001,"6,698.00","6,698.00","6,698.00","6,698.00",-0.16%
26/02/2001,"6,708.90","6,708.90","6,708.90","6,708.90",1.84%
23/02/2001,"6,587.40","6,587.40","6,587.40","6,587.40",-0.74%
22/02/2001,"6,636.30","6,636.30","6,636.30","6,636.30",-0.34%
21/02/2001,"6,658.70","6,658.70","6,658.70","6,658.70",-1.81%
20/02/2001,"6,781.40","6,781.40","6,781.40","6,781.40",-1.01%
16/02/2001,"6,850.50","6,850.50","6,850.50","6,850.50",-1.00%
15/02/2001,"6,920.00","6,920.00","6,920.00","6,920.00",0.37%
14/02/2001,"6,894.40","6,894.40","6,894.40","6,894.40",-0.87%
13/02/2001,"6,954.60","6,954.60","6,954.60","6,954.60",-0.49%
12/02/2001,"6,989.10","6,989.10","6,989.10","6,989.10",1.18%
09/02/2001,"6,907.60","6,907.60","6,907.60","6,907.60",-0.68%
08/02/2001,"6,955.00","6,955.00","6,955.00","6,955.00",-0.28%
07/02/2001,"6,974.40","6,974.40","6,974.40","6,974.40",-0.40%
06/02/2001,"7,002.60","7,002.60","7,002.60","7,002.60",-0.20%
05/02/2001,"7,016.70","7,016.70","7,016.70","7,016.70",0.51%
02/02/2001,"6,981.00","6,981.00","6,981.00","6,981.00",-0.95%
01/02/2001,"7,048.10","7,048.10","7,048.10","7,048.10",0.44%
31/01/2001,"7,017.10","7,017.10","7,017.10","7,017.10",-0.08%
30/01/2001,"7,023.00","7,023.00","7,023.00","7,023.00",0.91%
29/01/2001,"6,959.40","6,959.40","6,959.40","6,959.40",0.41%
26/01/2001,"6,931.20","6,931.20","6,931.20","6,931.20",-0.43%
25/01/2001,"6,961.40","6,961.40","6,961.40","6,961.40",0.32%
24/01/2001,"6,939.10","6,939.10","6,939.10","6,939.10",0.16%
23/01/2001,"6,928.10","6,928.10","6,928.10","6,928.10",1.08%
22/01/2001,"6,853.80","6,853.80","6,853.80","6,853.80",0.25%
19/01/2001,"6,836.70","6,836.70","6,836.70","6,836.70",-0.76%
18/01/2001,"6,889.00","6,889.00","6,889.00","6,889.00",0.53%
17/01/2001,"6,852.40","6,852.40","6,852.40","6,852.40",-0.33%
16/01/2001,"6,874.80","6,874.80","6,874.80","6,874.80",0.90%
12/01/2001,"6,813.30","6,813.30","6,813.30","6,813.30",-0.32%
11/01/2001,"6,835.50","6,835.50","6,835.50","6,835.50",0.49%
10/01/2001,"6,802.40","6,802.40","6,802.40","6,802.40",0.70%
09/01/2001,"6,754.80","6,754.80","6,754.80","6,754.80",-0.06%
08/01/2001,"6,759.10","6,759.10","6,759.10","6,759.10",-0.22%
05/01/2001,"6,774.10","6,774.10","6,774.10","6,774.10",-1.75%
04/01/2001,"6,894.80","6,894.80","6,894.80","6,894.80",-1.06%
03/01/2001,"6,968.80","6,968.80","6,968.80","6,968.80",2.70%
02/01/2001,"6,785.70","6,785.70","6,785.70","6,785.70",-2.30%
29/12/2000,"6,945.60","6,945.60","6,945.60","6,945.60",-0.46%
28/12/2000,"6,977.60","6,977.60","6,977.60","6,977.60",0.95%
27/12/2000,"6,911.60","6,911.60","6,911.60","6,911.60",1.17%
26/12/2000,"6,831.60","6,831.60","6,831.60","6,831.60",1.02%
22/12/2000,"6,762.40","6,762.40","6,762.40","6,762.40",1.63%
21/12/2000,"6,653.80","6,653.80","6,653.80","6,653.80",0.69%
20/12/2000,"6,608.30","6,608.30","6,608.30","6,608.30",-2.33%
19/12/2000,"6,765.70","6,765.70","6,765.70","6,765.70",-0.52%
18/12/2000,"6,801.30","6,801.30","6,801.30","6,801.30",1.16%
15/12/2000,"6,723.40","6,723.40","6,723.40","6,723.40",-1.51%
14/12/2000,"6,826.20","6,826.20","6,826.20","6,826.20",-1.18%
13/12/2000,"6,907.80","6,907.80","6,907.80","6,907.80",-0.26%
12/12/2000,"6,925.80","6,925.80","6,925.80","6,925.80",-0.39%
11/12/2000,"6,952.60","6,952.60","6,952.60","6,952.60",0.33%
08/12/2000,"6,929.70","6,929.70","6,929.70","6,929.70",1.64%
07/12/2000,"6,817.70","6,817.70","6,817.70","6,817.70",-0.15%
06/12/2000,"6,827.70","6,827.70","6,827.70","6,827.70",-1.16%
05/12/2000,"6,907.50","6,907.50","6,907.50","6,907.50",2.49%
04/12/2000,"6,739.80","6,739.80","6,739.80","6,739.80",0.94%
01/12/2000,"6,677.20","6,677.20","6,677.20","6,677.20",0.27%
30/11/2000,"6,659.10","6,659.10","6,659.10","6,659.10",-1.20%
29/11/2000,"6,739.90","6,739.90","6,739.90","6,739.90",0.49%
28/11/2000,"6,707.20","6,707.20","6,707.20","6,707.20",-0.41%
27/11/2000,"6,734.70","6,734.70","6,734.70","6,734.70",0.76%
24/11/2000,"6,683.60","6,683.60","6,683.60","6,683.60",0.90%
22/11/2000,"6,624.00","6,624.00","6,624.00","6,624.00",-1.38%
21/11/2000,"6,716.80","6,716.80","6,716.80","6,716.80",0.14%
20/11/2000,"6,707.30","6,707.30","6,707.30","6,707.30",-1.46%
17/11/2000,"6,806.70","6,806.70","6,806.70","6,806.70",-0.51%
16/11/2000,"6,841.40","6,841.40","6,841.40","6,841.40",-0.62%
15/11/2000,"6,884.40","6,884.40","6,884.40","6,884.40",0.40%
14/11/2000,"6,857.30","6,857.30","6,857.30","6,857.30",1.48%
13/11/2000,"6,757.10","6,757.10","6,757.10","6,757.10",-1.14%
10/11/2000,"6,835.30","6,835.30","6,835.30","6,835.30",-1.49%
09/11/2000,"6,938.50","6,938.50","6,938.50","6,938.50",-0.85%
08/11/2000,"6,997.70","6,997.70","6,997.70","6,997.70",-0.41%
07/11/2000,"7,026.50","7,026.50","7,026.50","7,026.50",-0.13%
06/11/2000,"7,035.60","7,035.60","7,035.60","7,035.60",0.61%
03/11/2000,"6,992.90","6,992.90","6,992.90","6,992.90",-0.28%
02/11/2000,"7,012.80","7,012.80","7,012.80","7,012.80",-0.19%
01/11/2000,"7,026.20","7,026.20","7,026.20","7,026.20",-0.23%
31/10/2000,"7,042.30","7,042.30","7,042.30","7,042.30",1.76%
30/10/2000,"6,920.80","6,920.80","6,920.80","6,920.80",2.11%
27/10/2000,"6,777.90","6,777.90","6,777.90","6,777.90",1.19%
26/10/2000,"6,698.20","6,698.20","6,698.20","6,698.20",-0.48%
25/10/2000,"6,730.20","6,730.20","6,730.20","6,730.20",-1.55%
24/10/2000,"6,836.30","6,836.30","6,836.30","6,836.30",0.66%
23/10/2000,"6,791.40","6,791.40","6,791.40","6,791.40",0.02%
20/10/2000,"6,790.10","6,790.10","6,790.10","6,790.10",0.55%
19/10/2000,"6,753.00","6,753.00","6,753.00","6,753.00",2.17%
18/10/2000,"6,609.70","6,609.70","6,609.70","6,609.70",-0.69%
17/10/2000,"6,655.70","6,655.70","6,655.70","6,655.70",-1.90%
16/10/2000,"6,784.90","6,784.90","6,784.90","6,784.90",0.64%
13/10/2000,"6,741.90","6,741.90","6,741.90","6,741.90",2.16%
12/10/2000,"6,599.30","6,599.30","6,599.30","6,599.30",-2.54%
11/10/2000,"6,771.60","6,771.60","6,771.60","6,771.60",-1.53%
10/10/2000,"6,876.70","6,876.70","6,876.70","6,876.70",-0.49%
09/10/2000,"6,910.50","6,910.50","6,910.50","6,910.50",-0.39%
06/10/2000,"6,937.60","6,937.60","6,937.60","6,937.60",-1.76%
05/10/2000,"7,061.90","7,061.90","7,061.90","7,061.90",0.41%
04/10/2000,"7,033.00","7,033.00","7,033.00","7,033.00",0.08%
03/10/2000,"7,027.50","7,027.50","7,027.50","7,027.50",-0.26%
02/10/2000,"7,046.00","7,046.00","7,046.00","7,046.00",0.50%
29/09/2000,"7,010.80","7,010.80","7,010.80","7,010.80",-0.71%
28/09/2000,"7,060.60","7,060.60","7,060.60","7,060.60",1.78%
27/09/2000,"6,936.90","6,936.90","6,936.90","6,936.90",0.19%
26/09/2000,"6,924.00","6,924.00","6,924.00","6,924.00",-0.71%
25/09/2000,"6,973.20","6,973.20","6,973.20","6,973.20",0.02%
22/09/2000,"6,971.70","6,971.70","6,971.70","6,971.70",0.78%
21/09/2000,"6,917.60","6,917.60","6,917.60","6,917.60",0.06%
20/09/2000,"6,913.50","6,913.50","6,913.50","6,913.50",-1.10%
19/09/2000,"6,990.40","6,990.40","6,990.40","6,990.40",0.20%
18/09/2000,"6,976.30","6,976.30","6,976.30","6,976.30",-1.44%
15/09/2000,"7,078.30","7,078.30","7,078.30","7,078.30",-0.74%
14/09/2000,"7,131.10","7,131.10","7,131.10","7,131.10",-0.12%
13/09/2000,"7,139.60","7,139.60","7,139.60","7,139.60",-0.09%
12/09/2000,"7,146.10","7,146.10","7,146.10","7,146.10",-0.21%
11/09/2000,"7,160.90","7,160.90","7,160.90","7,160.90",0.22%
08/09/2000,"7,145.00","7,145.00","7,145.00","7,145.00",0.04%
07/09/2000,"7,142.40","7,142.40","7,142.40","7,142.40",0.15%
06/09/2000,"7,131.60","7,131.60","7,131.60","7,131.60",-0.26%
05/09/2000,"7,150.00","7,150.00","7,150.00","7,150.00",-0.20%
01/09/2000,"7,164.60","7,164.60","7,164.60","7,164.60",0.45%
31/08/2000,"7,132.30","7,132.30","7,132.30","7,132.30",0.61%
30/08/2000,"7,089.30","7,089.30","7,089.30","7,089.30",-0.44%
29/08/2000,"7,120.80","7,120.80","7,120.80","7,120.80",-0.27%
28/08/2000,"7,140.00","7,140.00","7,140.00","7,140.00",0.41%
25/08/2000,"7,111.10","7,111.10","7,111.10","7,111.10",0.09%
24/08/2000,"7,104.90","7,104.90","7,104.90","7,104.90",-0.04%
23/08/2000,"7,107.90","7,107.90","7,107.90","7,107.90",0.09%
22/08/2000,"7,101.50","7,101.50","7,101.50","7,101.50",0.07%
21/08/2000,"7,096.70","7,096.70","7,096.70","7,096.70",0.33%
18/08/2000,"7,073.30","7,073.30","7,073.30","7,073.30",-0.33%
17/08/2000,"7,097.00","7,097.00","7,097.00","7,097.00",0.74%
16/08/2000,"7,044.80","7,044.80","7,044.80","7,044.80",-0.26%
15/08/2000,"7,063.40","7,063.40","7,063.40","7,063.40",-0.60%
14/08/2000,"7,106.10","7,106.10","7,106.10","7,106.10",1.10%
11/08/2000,"7,028.80","7,028.80","7,028.80","7,028.80",0.83%
10/08/2000,"6,970.70","6,970.70","6,970.70","6,970.70",-0.20%
09/08/2000,"6,984.70","6,984.70","6,984.70","6,984.70",-0.77%
08/08/2000,"7,038.90","7,038.90","7,038.90","7,038.90",0.33%
07/08/2000,"7,015.90","7,015.90","7,015.90","7,015.90",0.87%
04/08/2000,"6,955.30","6,955.30","6,955.30","6,955.30",0.93%
03/08/2000,"6,891.00","6,891.00","6,891.00","6,891.00",0.22%
02/08/2000,"6,876.20","6,876.20","6,876.20","6,876.20",0.36%
01/08/2000,"6,851.40","6,851.40","6,851.40","6,851.40",1.14%
31/07/2000,"6,773.90","6,773.90","6,773.90","6,773.90",0.23%
28/07/2000,"6,758.30","6,758.30","6,758.30","6,758.30",-1.24%
27/07/2000,"6,843.30","6,843.30","6,843.30","6,843.30",0.37%
26/07/2000,"6,818.10","6,818.10","6,818.10","6,818.10",-1.19%
25/07/2000,"6,900.00","6,900.00","6,900.00","6,900.00",0.24%
24/07/2000,"6,883.50","6,883.50","6,883.50","6,883.50",-0.67%
21/07/2000,"6,929.80","6,929.80","6,929.80","6,929.80",-0.73%
20/07/2000,"6,980.70","6,980.70","6,980.70","6,980.70",0.49%
19/07/2000,"6,946.40","6,946.40","6,946.40","6,946.40",-0.19%
18/07/2000,"6,959.70","6,959.70","6,959.70","6,959.70",-0.75%
17/07/2000,"7,012.50","7,012.50","7,012.50","7,012.50",-0.09%
14/07/2000,"7,018.80","7,018.80","7,018.80","7,018.80",0.62%
13/07/2000,"6,975.60","6,975.60","6,975.60","6,975.60",-0.21%
12/07/2000,"6,990.60","6,990.60","6,990.60","6,990.60",0.19%
11/07/2000,"6,977.60","6,977.60","6,977.60","6,977.60",0.55%
10/07/2000,"6,939.40","6,939.40","6,939.40","6,939.40",0.29%
07/07/2000,"6,919.00","6,919.00","6,919.00","6,919.00",1.33%
06/07/2000,"6,828.00","6,828.00","6,828.00","6,828.00",0.13%
05/07/2000,"6,819.00","6,819.00","6,819.00","6,819.00",-0.81%
03/07/2000,"6,874.90","6,874.90","6,874.90","6,874.90",1.13%
30/06/2000,"6,798.20","6,798.20","6,798.20","6,798.20",0.03%
29/06/2000,"6,796.30","6,796.30","6,796.30","6,796.30",-0.23%
28/06/2000,"6,811.70","6,811.70","6,811.70","6,811.70",0.08%
27/06/2000,"6,806.40","6,806.40","6,806.40","6,806.40",-0.04%
26/06/2000,"6,808.90","6,808.90","6,808.90","6,808.90",0.62%
23/06/2000,"6,766.80","6,766.80","6,766.80","6,766.80",-0.25%
22/06/2000,"6,783.50","6,783.50","6,783.50","6,783.50",-1.15%
21/06/2000,"6,862.10","6,862.10","6,862.10","6,862.10",-0.04%
20/06/2000,"6,865.10","6,865.10","6,865.10","6,865.10",-0.78%
19/06/2000,"6,918.90","6,918.90","6,918.90","6,918.90",0.72%
16/06/2000,"6,869.50","6,869.50","6,869.50","6,869.50",-1.18%
15/06/2000,"6,951.60","6,951.60","6,951.60","6,951.60",0.11%
14/06/2000,"6,944.10","6,944.10","6,944.10","6,944.10",0.47%
13/06/2000,"6,911.30","6,911.30","6,911.30","6,911.30",1.06%
12/06/2000,"6,838.90","6,838.90","6,838.90","6,838.90",-0.26%
09/06/2000,"6,856.40","6,856.40","6,856.40","6,856.40",-0.54%
08/06/2000,"6,893.40","6,893.40","6,893.40","6,893.40",-0.60%
07/06/2000,"6,935.10","6,935.10","6,935.10","6,935.10",0.44%
06/06/2000,"6,904.60","6,904.60","6,904.60","6,904.60",-0.33%
05/06/2000,"6,927.50","6,927.50","6,927.50","6,927.50",-0.69%
02/06/2000,"6,975.40","6,975.40","6,975.40","6,975.40",1.26%
01/06/2000,"6,888.40","6,888.40","6,888.40","6,888.40",1.22%
31/05/2000,"6,805.20","6,805.20","6,805.20","6,805.20",0.35%
30/05/2000,"6,781.80","6,781.80","6,781.80","6,781.80",1.99%
26/05/2000,"6,649.70","6,649.70","6,649.70","6,649.70",-0.14%
25/05/2000,"6,659.30","6,659.30","6,659.30","6,659.30",-0.85%
24/05/2000,"6,716.20","6,716.20","6,716.20","6,716.20",0.78%
23/05/2000,"6,664.40","6,664.40","6,664.40","6,664.40",-0.73%
22/05/2000,"6,713.50","6,713.50","6,713.50","6,713.50",-0.72%
19/05/2000,"6,762.40","6,762.40","6,762.40","6,762.40",-1.55%
18/05/2000,"6,868.60","6,868.60","6,868.60","6,868.60",-0.21%
17/05/2000,"6,883.30","6,883.30","6,883.30","6,883.30",-1.19%
16/05/2000,"6,966.30","6,966.30","6,966.30","6,966.30",0.47%
15/05/2000,"6,934.00","6,934.00","6,934.00","6,934.00",2.01%
12/05/2000,"6,797.40","6,797.40","6,797.40","6,797.40",0.94%
11/05/2000,"6,734.30","6,734.30","6,734.30","6,734.30",1.36%
10/05/2000,"6,644.10","6,644.10","6,644.10","6,644.10",-1.25%
09/05/2000,"6,728.00","6,728.00","6,728.00","6,728.00",-0.63%
08/05/2000,"6,770.40","6,770.40","6,770.40","6,770.40",0.31%
05/05/2000,"6,749.50","6,749.50","6,749.50","6,749.50",1.09%
04/05/2000,"6,677.00","6,677.00","6,677.00","6,677.00",-0.07%
03/05/2000,"6,681.60","6,681.60","6,681.60","6,681.60",-2.14%
02/05/2000,"6,828.00","6,828.00","6,828.00","6,828.00",-0.74%
01/05/2000,"6,878.90","6,878.90","6,878.90","6,878.90",0.99%
28/04/2000,"6,811.20","6,811.20","6,811.20","6,811.20",-0.97%
27/04/2000,"6,877.70","6,877.70","6,877.70","6,877.70",-0.59%
26/04/2000,"6,918.50","6,918.50","6,918.50","6,918.50",-0.68%
25/04/2000,"6,965.70","6,965.70","6,965.70","6,965.70",2.58%
24/04/2000,"6,790.20","6,790.20","6,790.20","6,790.20",0.43%
20/04/2000,"6,760.90","6,760.90","6,760.90","6,760.90",0.97%
19/04/2000,"6,696.00","6,696.00","6,696.00","6,696.00",-0.24%
18/04/2000,"6,712.30","6,712.30","6,712.30","6,712.30",2.35%
17/04/2000,"6,557.90","6,557.90","6,557.90","6,557.90",1.43%
14/04/2000,"6,465.70","6,465.70","6,465.70","6,465.70",-5.14%
13/04/2000,"6,815.90","6,815.90","6,815.90","6,815.90",-1.47%
12/04/2000,"6,917.90","6,917.90","6,917.90","6,917.90",-1.05%
11/04/2000,"6,991.40","6,991.40","6,991.40","6,991.40",0.23%
10/04/2000,"6,975.60","6,975.60","6,975.60","6,975.60",0.04%
07/04/2000,"6,972.60","6,972.60","6,972.60","6,972.60",0.10%
06/04/2000,"6,965.90","6,965.90","6,965.90","6,965.90",1.27%
05/04/2000,"6,878.50","6,878.50","6,878.50","6,878.50",-0.27%
04/04/2000,"6,897.20","6,897.20","6,897.20","6,897.20",-1.12%
03/04/2000,"6,975.10","6,975.10","6,975.10","6,975.10",1.85%
31/03/2000,"6,848.60","6,848.60","6,848.60","6,848.60",0.31%
30/03/2000,"6,827.10","6,827.10","6,827.10","6,827.10",-0.57%
29/03/2000,"6,866.20","6,866.20","6,866.20","6,866.20",0.61%
28/03/2000,"6,824.90","6,824.90","6,824.90","6,824.90",-0.57%
27/03/2000,"6,863.80","6,863.80","6,863.80","6,863.80",-0.52%
24/03/2000,"6,899.40","6,899.40","6,899.40","6,899.40",0.03%
23/03/2000,"6,897.40","6,897.40","6,897.40","6,897.40",1.41%
22/03/2000,"6,801.40","6,801.40","6,801.40","6,801.40",0.07%
21/03/2000,"6,796.70","6,796.70","6,796.70","6,796.70",1.85%
20/03/2000,"6,673.50","6,673.50","6,673.50","6,673.50",-0.29%
17/03/2000,"6,693.00","6,693.00","6,693.00","6,693.00",-0.23%
16/03/2000,"6,708.40","6,708.40","6,708.40","6,708.40",4.86%
15/03/2000,"6,397.30","6,397.30","6,397.30","6,397.30",2.82%
14/03/2000,"6,221.90","6,221.90","6,221.90","6,221.90",-1.04%
13/03/2000,"6,287.20","6,287.20","6,287.20","6,287.20",-0.79%
10/03/2000,"6,337.30","6,337.30","6,337.30","6,337.30",-0.61%
